L3_id,L0,L1,L2,L3,Korean_label,Definition,source,review,l2_review
SCIENCE-REF-0834,Science,AI science and research,Machine learning methods and tasks,Human Factors,인간 요인,"시스템 설계에서 인간의 신체적, 인지적, 조직적 특성을 고려하는 공학 및 심리학 분야이다.",ChatGPT_Gemini,pending,researcher_intervened_review_v2
SCIENCE-REF-0838,Science,AI science and research,Machine learning methods and tasks,Hyperparameter Optimisation,하이퍼파라미터 최적화,"학습률, 깊이, 배치 크기와 같은 외부 설정 값을 체계적으로 탐색하는 절차이다.",ChatGPT_Gemini,pending,researcher_intervened_review_v2
SCIENCE-REF-0875,Science,AI science and research,Machine learning methods and tasks,Interactive Machine Learning,대화형 기계학습,"모델이 초기 데이터로 학습을 완료한 후 배포되는 단선적 구조를 벗어나, 운영 환경에서 사용자와 지속적인 피드백을 주고받으며 알고리즘의 오류를 즉시 교정하고 실시간으로 가중치를 업데이트해 나가는 개방형 학습 패러다임이다.",ChatGPT_Gemini,pending,researcher_intervened_review_v2
SCIENCE-REF-0879,Science,AI science and research,Machine learning methods and tasks,Interpretability,해석 가능성,모델 내부 구조나 변수 작용을 인간이 직접 이해하고 분석할 수 있는 정도이다.,ChatGPT_Gemini,pending,researcher_intervened_review_v2
SCIENCE-REF-0905,Science,AI science and research,Machine learning methods and tasks,Learning Analytics,학습 분석,"학습자 데이터와 모델을 활용하여 학습 과정, 성과, 개입 전략을 분석하는 분야이다.",ChatGPT_Gemini,pending,researcher_intervened_review_v2
SCIENCE-REF-0928,Science,AI science and research,Machine learning methods and tasks,Machine Learning,기계학습,"데이터로부터 패턴을 학습하여 예측, 분류, 생성, 의사결정을 수행하는 알고리즘 연구 분야이다.",ChatGPT_Gemini,pending,researcher_intervened_review_v2
SCIENCE-REF-0942,Science,AI science and research,Machine learning methods and tasks,Markov Decision Processes,마르코프 의사결정 과정,"상태, 행동, 전이확률, 보상으로 순차적 의사결정을 형식화하는 수학적 모델이다.",ChatGPT_Gemini,pending,researcher_intervened_review_v2
SCIENCE-REF-0967,Science,AI science and research,Machine learning methods and tasks,Model Calibration,모델 보정,모델이 산출한 확률 값이 실제 사건 발생 빈도와 일치하도록 조정하는 과정이다.,ChatGPT_Gemini,pending,researcher_intervened_review_v2
SCIENCE-REF-0968,Science,AI science and research,Machine learning methods and tasks,Model Cards,모델 카드,"모델의 목적, 데이터, 성능, 한계, 윤리적 고려사항을 요약한 표준 문서 형식이다.",ChatGPT_Gemini,pending,researcher_intervened_review_v2
SCIENCE-REF-0973,Science,AI science and research,Machine learning methods and tasks,Model Predictive Control,모델 예측 제어,시스템 모델로 미래 상태를 예측하고 제한조건 하에서 최적 제어를 반복 계산하는 방법이다.,ChatGPT_Gemini,pending,researcher_intervened_review_v2
SCIENCE-REF-0975,Science,AI science and research,Machine learning methods and tasks,Model Selection,모델 선택,후보 모델 중 데이터와 연구 목적에 가장 적합한 구조를 선택하는 과정이다.,ChatGPT_Gemini,pending,researcher_intervened_review_v2
SCIENCE-REF-0989,Science,AI science and research,Machine learning methods and tasks,Motion Planning,운동 계획,로봇이나 이동체가 충돌 없이 목표 위치로 이동하기 위한 연속 움직임을 계산하는 방법이다.,ChatGPT_Gemini,pending,researcher_intervened_review_v2
SCIENCE-REF-1011,Science,AI science and research,Machine learning methods and tasks,Navigation Policies,항법 정책,에이전트가 공간 환경에서 목표에 도달하기 위해 선택하는 이동 행동 규칙이다.,ChatGPT_Gemini,pending,researcher_intervened_review_v2
SCIENCE-REF-1016,Science,AI science and research,Machine learning methods and tasks,Neural Coding,신경 부호화,"감각, 행동, 기억 정보가 신경 활동 패턴으로 표현되는 방식을 설명하는 개념이다.",ChatGPT_Gemini,pending,researcher_intervened_review_v2
SCIENCE-REF-1063,Science,AI science and research,Machine learning methods and tasks,Participatory Design,참여형 설계,시스템 영향을 받는 사용자가 설계 과정에 직접 참여하여 요구와 가치를 반영하는 방법이다.,ChatGPT_Gemini,pending,researcher_intervened_review_v2
SCIENCE-REF-1064,Science,AI science and research,Machine learning methods and tasks,Path Planning,경로 계획,환경 제약과 목표를 고려하여 시작점에서 목적지까지 이동 경로를 찾는 알고리즘 과제이다.,ChatGPT_Gemini,pending,researcher_intervened_review_v2
SCIENCE-REF-1065,Science,AI science and research,Machine learning methods and tasks,Pattern Recognition,패턴 인식,"센서나 카메라를 통해 컴퓨터 시스템에 입력된 거칠고 무질서한 데이터 배열 속에서 기계학습이나 통계적 알고리즘을 활용해 규칙적인 질서, 특징, 클래스 템플릿을 자동으로 추출하여 대상의 정체성이나 미래의 시계열적 추이를 과학적으로 식별해 내는 핵심 전산학 기법이다.",ChatGPT_Gemini,pending,researcher_intervened_review_v2
SCIENCE-REF-1068,Science,AI science and research,Machine learning methods and tasks,Personalised Learning,개인화 학습,"학습자의 수준, 선호, 목표, 속도에 맞게 교육 내용과 상호작용을 조정하는 접근법이다.",ChatGPT_Gemini,pending,researcher_intervened_review_v2
SCIENCE-REF-1080,Science,AI science and research,Machine learning methods and tasks,Policy Iteration,정책 반복,동적 계획법과 마르코프 강화학습 문제에서 에이전트가 특정 상태에서 취할 행동 규칙을 정의한 정책(Policy) 모델을 먼저 고정해 놓고 현재 환경의 가치 함수를 엄밀하게 산출해 내는 평가 단계와 그 값을 바탕으로 기존의 낡은 행동 정책을 더욱 탐욕스럽게 개선하는 단계를 모델이 수렴할 때까지 기계적으로 무한 반복하는 수학적 알고리즘 설계 방식이다.,ChatGPT_Gemini,pending,researcher_intervened_review_v2
SCIENCE-REF-1081,Science,AI science and research,Machine learning methods and tasks,Pose Estimation,자세 추정,"사람, 로봇, 물체의 관절이나 공간적 방향을 추정하는 과제이다.",ChatGPT_Gemini,pending,researcher_intervened_review_v2
SCIENCE-REF-1083,Science,AI science and research,Machine learning methods and tasks,Post-Deployment Monitoring,배치 후 모니터링,"AI 시스템이 실제 환경에 배치된 뒤 성능, 위험, 오작동, 분포 변화를 지속적으로 점검하는 활동이다.",ChatGPT_Gemini,pending,researcher_intervened_review_v2
SCIENCE-REF-1090,Science,AI science and research,Machine learning methods and tasks,Predictive Maintenance,예지 정비,센서 데이터와 모델을 활용해 장비 고장을 사전에 예측하고 유지보수 시점을 최적화하는 방법이다.,ChatGPT_Gemini,pending,researcher_intervened_review_v2
SCIENCE-REF-1093,Science,AI science and research,Machine learning methods and tasks,Preference Learning,선호 학습,"사람이나 집단의 선택, 순위, 평가로부터 선호 구조를 추정하는 학습 방법이다.",ChatGPT_Gemini,pending,researcher_intervened_review_v2
SCIENCE-REF-1102,Science,AI science and research,Machine learning methods and tasks,Privacy-Preserving Machine Learning,프라이버시 보존 기계학습,개인정보 노출을 줄이면서 모델 학습과 추론을 가능하게 하는 방법군이다.,ChatGPT_Gemini,pending,researcher_intervened_review_v2
SCIENCE-REF-1126,Science,AI science and research,Machine learning methods and tasks,Recommender Systems,추천 시스템,"사용자 선호와 행동 데이터를 바탕으로 콘텐츠, 상품, 정보 노출을 개인화하는 시스템이다.",ChatGPT_Gemini,pending,researcher_intervened_review_v2
SCIENCE-REF-1131,Science,AI science and research,Machine learning methods and tasks,Regression,회귀,입력 변수로부터 연속형 수치 값을 예측하는 모델링 과제이다.,ChatGPT_Gemini,pending,researcher_intervened_review_v2
SCIENCE-REF-1133,Science,AI science and research,Machine learning methods and tasks,Regularisation,정규화,모델 복잡도를 제어하여 과적합을 줄이고 일반화 성능을 높이는 기법이다.,ChatGPT_Gemini,pending,researcher_intervened_review_v2
SCIENCE-REF-1154,Science,AI science and research,Machine learning methods and tasks,Responsible Innovation,책임 있는 혁신,"연구와 혁신의 방향을 사회적 가치, 예측, 성찰, 포용, 대응성에 맞추려는 접근법이다.",ChatGPT_Gemini,pending,researcher_intervened_review_v2
SCIENCE-REF-1162,Science,AI science and research,Machine learning methods and tasks,Risk Management,리스크 관리,"식별된 위험을 예방, 완화, 감시, 대응하기 위한 조직적·기술적 활동이다.",ChatGPT_Gemini,pending,researcher_intervened_review_v2
SCIENCE-REF-1166,Science,AI science and research,Machine learning methods and tasks,Robustness,강건성,"노이즈, 분포 변화, 적대적 입력에도 모델 기능이 안정적으로 유지되는 성질이다.",ChatGPT_Gemini,pending,researcher_intervened_review_v2
SCIENCE-REF-1176,Science,AI science and research,Machine learning methods and tasks,Scalability,확장성,"데이터, 모델, 사용자, 연산 규모가 증가해도 시스템이 안정적으로 작동하는 능력이다.",ChatGPT_Gemini,pending,researcher_intervened_review_v2
SCIENCE-REF-1206,Science,AI science and research,Machine learning methods and tasks,Sim-to-Real Transfer,시뮬레이션-현실 전이,시뮬레이션에서 학습한 정책이나 모델을 실제 물리 환경에서 작동하도록 이전하는 방법이다.,ChatGPT_Gemini,pending,researcher_intervened_review_v2
SCIENCE-REF-1257,Science,AI science and research,Machine learning methods and tasks,Surrogate Modelling,대리 모델링,비용이 큰 실험이나 시뮬레이션을 빠르게 근사하는 학습 기반 모델을 구축하는 방법이다.,ChatGPT_Gemini,pending,researcher_intervened_review_v2
SCIENCE-REF-0513,Science,AI science and research,Mathematical and information-theoretic foundations,Algorithmic Complexity,알고리즘 복잡도,알고리즘이 요구하는 시간과 메모리 자원을 입력 크기의 함수로 분석하는 개념이다.,ChatGPT_Gemini,pending,pending
SCIENCE-REF-0745,Science,AI science and research,Mathematical and information-theoretic foundations,Entity Resolution,엔터티 해상도,"방대한 여러 출처의 데이터베이스에 분산되어 이름이나 식별자가 조금씩 다르게 표기된 데이터 기록들이 현실 세계의 동일한 객체, 인물, 기업을 지칭하는지 확률적 거리 계산을 통해 식별하고 중복을 병합하는 데이터 전처리 공학이다.",ChatGPT_Gemini,pending,pending
SCIENCE-REF-0746,Science,AI science and research,Mathematical and information-theoretic foundations,Entropy,엔트로피,"열역학계에서 물질이 지닌 무질서도나 사용 불가능한 에너지의 척도를 의미하며, 정보 이론에서는 특정 확률 분포 시스템 내에 존재하는 예측 불가능성, 즉 수신해야 할 정보의 평균적인 비트 수를 정량화하는 수학적 지표이다.",ChatGPT_Gemini,pending,pending
SCIENCE-REF-0754,Science,AI science and research,Mathematical and information-theoretic foundations,Euclidean Distance,유클리드 거리,다차원 실수 벡터 공간에서 직교 좌표계의 두 점을 연결하는 가장 짧은 물리적 직선 경로의 길이를 피타고라스 정리에 기반하여 산출하는 기하학적 거리 측정 공식이다.,ChatGPT_Gemini,pending,pending
SCIENCE-REF-0827,Science,AI science and research,Mathematical and information-theoretic foundations,Hilbert Space,힐베르트 공간,"유클리드 기하학의 유한 차원 공간을 무한 차원으로 확장하면서, 내적(Inner Product) 연산이 정의되어 벡터 간의 길이와 각도를 엄밀하게 계산할 수 있도록 구조가 갖추어진 완비된 추상 선형 대수학 및 함수 해석학의 공간이다.",ChatGPT_Gemini,pending,pending
SCIENCE-REF-0828,Science,AI science and research,Mathematical and information-theoretic foundations,Holographic Principle,홀로그래픽 원리,우주의 특정 공간 영역 안에서 벌어지는 모든 3차원적 물리 현상과 양자적 정보가 사실은 그 영역을 둘러싼 2차원 경계면에 완벽하게 인코딩되어 설명될 수 있다는 양자 중력 및 이론 물리학의 급진적 가설이다.,ChatGPT_Gemini,pending,pending
SCIENCE-REF-0844,Science,AI science and research,Mathematical and information-theoretic foundations,Immutable Ledger,불변 원장,"블록체인 네트워크에 기록된 거래 데이터가 암호학적 해시 함수로 강력하게 연결되어 있어, 사후에 어떤 참여자라도 과거의 데이터를 임의로 조작하거나 삭제하는 것이 수학적으로 불가능한 분산 데이터베이스의 핵심 성질이다.",ChatGPT_Gemini,pending,pending
